Country,Country,Code,Year,Wine Production (tons),Average Temperature (F°),Minimum Temperature (F°),Maximum Temperature (F°),Median Temperature (F°),Standard Deviation
305,Australia,AUS,1979,303990.35,72.0542,72.56569999999999,84.7418,58.105399999999996,9.70884178730445
306,Australia,AUS,1980,375789.49,72.6551,73.28659999999999,83.03540000000001,58.1468,9.093016171066273
307,Australia,AUS,1981,339534.75,71.89535,73.8212,83.5304,58.8344,8.842549434976323
308,Australia,AUS,1982,365323.29,71.4389,71.78900000000002,83.768,56.1218,9.872589513303076
309,Australia,AUS,1983,308533.53,72.06995,72.05539999999999,85.38980000000001,56.3522,9.5568150716458
310,Australia,AUS,1984,359466.51,70.73045,72.2156,81.2984,56.6096,8.964391090866128
311,Australia,AUS,1985,409331.73,71.67815,71.9537,83.80760000000001,57.8426,9.602364755763414
312,Australia,AUS,1986,353076.3,71.76785,72.0644,82.8266,57.5222,9.424934949811684
313,Australia,AUS,1987,363835.51,71.73035,73.9499,82.7096,58.2134,8.881415850732157
314,Australia,AUS,1988,369924.54,72.73415,74.88320000000002,84.6482,59.9162,8.626448069270351
315,Australia,AUS,1989,453531.59,71.3531,73.1111,82.8086,57.138799999999996,9.633541719146985
316,Australia,AUS,1990,403319.82,72.24034999999999,72.9833,83.75,58.625600000000006,9.646352203671231
317,Australia,AUS,1991,357692.96,72.47735,74.14160000000001,83.31620000000001,59.001799999999996,8.76630732380827
318,Australia,AUS,1992,415945.11,71.47865,72.48920000000001,82.247,59.068400000000004,8.770458056712059
319,Australia,AUS,1993,418970.57,71.8883,73.02289999999999,83.4692,59.2376,8.72984657972032
320,Australia,AUS,1994,532859.45,71.65445,72.752,84.04339999999999,58.4942,9.316184070988797
321,Australia,AUS,1995,456128.86,71.5193,71.6657,82.8176,58.7876,8.543909898018274
322,Australia,AUS,1996,610939.03,72.18560000000001,72.69890000000001,82.5044,59.6066,8.31063068693017
323,Australia,AUS,1997,560076.81,71.7548,73.0112,82.985,56.9246,9.439501087355298
324,Australia,AUS,1998,672720.12,72.7967,73.4315,83.9354,58.7192,8.907931721377707
325,Australia,AUS,1999,772143.94,71.7161,71.9924,84.452,59.1422,8.46295035401635
326,Australia,AUS,2000,731463.06,71.0774,71.798,81.2606,57.9236,8.940386213744306
327,Australia,AUS,2001,921971.85,71.22695,71.2724,84.4394,58.785799999999995,8.77936743760879
328,Australia,AUS,2002,1044078.92,72.4295,74.7113,82.571,58.6508,8.943382252816889
329,Australia,AUS,2003,985189.02,72.3926,72.61070000000001,83.6456,59.493199999999995,8.9265894596883
330,Australia,AUS,2004,1334675.59,72.11645,74.6798,83.2532,58.5572,9.379960399267059
331,Australia,AUS,2005,1300745.97,73.2143,75.7346,83.39540000000001,59.867599999999996,9.038253397039213
332,Australia,AUS,2006,1297081.86,72.07594999999999,73.0949,84.3062,57.6014,9.852197727364736
333,Australia,AUS,2007,872686.32,72.47615,74.273,84.73639999999999,56.7032,9.507201685660094
334,Australia,AUS,2008,1129245.42,72.00665,73.4531,84.6644,58.611200000000004,9.128986615919448
335,Australia,AUS,2009,1072858.45,72.84305,73.2299,83.24600000000001,59.3474,8.914499408012462
336,Australia,AUS,2010,1036274.41,71.7407,73.1426,83.6168,59.5778,8.974615187901321
337,Australia,AUS,2011,1014083.76,71.1806,72.24350000000001,84.011,58.2242,9.088939055997475
338,Australia,AUS,2012,1112135.01,71.6441,73.2146,83.1506,57.248599999999996,9.494725490215368
339,Australia,AUS,2013,1116755.3,71.857175,70.41380000000001,85.74980000000001,60.6794,10.131853266343445
340,Austria,AUT,1961,108408.58,44.934050000000006,48.2243,59.5382,23.7128,13.241056051024167
341,Austria,AUT,1962,82190.94,41.7938,44.4848,61.9196,19.790599999999998,13.984640867622009
342,Austria,AUT,1963,149141.17,42.17165,44.67829999999999,62.663,15.679399999999998,16.80200621422118
343,Austria,AUT,1964,257655.89,43.166,43.7378,62.0618,18.4208,14.804275403102615
344,Austria,AUT,1965,125860.09,42.146750000000004,42.201499999999996,59.0432,21.3782,13.192401255302578
345,Austria,AUT,1966,131867.47,44.372150000000005,48.6617,59.396,20.7212,13.301682432240737
346,Austria,AUT,1967,235358.19,44.308699999999995,44.9474,63.7178,25.2014,13.467078130152673
347,Austria,AUT,1968,224731.43,43.48265,46.256,59.428399999999996,22.757,13.38133814863752
348,Austria,AUT,1969,205502.74,42.8006,44.3768,61.6154,19.7708,14.64356886082823
349,Austria,AUT,1970,280876.19,42.682700000000004,41.6147,59.85680000000001,24.9944,13.611414719471837
350,Austria,AUT,1971,164453.54,43.6088,44.8493,62.943799999999996,24.351799999999997,13.651710886585207
351,Austria,AUT,1972,235470.69,43.2497,41.6759,60.7766,24.3878,12.2969884282143
352,Austria,AUT,1973,218115.33,43.1843,40.2629,62.0204,26.195,13.89044594728857
353,Austria,AUT,1974,151039.0,44.40455,41.2799,62.6108,30.8534,11.125438224545665
354,Austria,AUT,1975,245345.39,44.4164,42.557900000000004,61.1834,27.3668,12.802390731279983
355,Austria,AUT,1976,263177.92,43.54895,44.8808,63.0104,24.5966,13.217353713721831
356,Austria,AUT,1977,235325.54,44.4488,44.2742,60.332,27.293,11.887242792170102
357,Austria,AUT,1978,305383.78,42.4163,42.795500000000004,58.0244,25.8422,12.304264168608746
358,Austria,AUT,1979,251563.24,43.5272,42.3716,60.492200000000004,20.741,13.044749037622207
359,Austria,AUT,1980,279995.31,42.14045,40.838,60.9476,22.166600000000003,13.205658470966839
360,Austria,AUT,1981,189163.44,43.70645,44.8187,60.2276,21.613999999999997,13.979804569351916
361,Austria,AUT,1982,445033.08,44.453450000000004,42.8351,63.0842,23.0036,14.250298063389922
362,Austria,AUT,1983,335470.57,44.936749999999996,45.713300000000004,66.8894,23.788400000000003,14.182991055774583
363,Austria,AUT,1984,228512.58,42.911300000000004,43.8593,59.31679999999999,26.020400000000002,12.602826333658799
364,Austria,AUT,1985,102118.16,42.6614,43.745000000000005,62.6972,16.8278,15.139216288830806
365,Austria,AUT,1986,202288.59,43.37045,44.9447,61.0106,18.647600000000004,14.751463584983389
366,Austria,AUT,1987,198094.67,43.1051,45.766400000000004,62.7764,18.9104,14.739453316493487
367,Austria,AUT,1988,317737.83,44.747899999999994,45.599000000000004,62.985200000000006,30.4178,13.020469855367947
368,Austria,AUT,1989,234131.68,45.27035,45.389300000000006,61.770199999999996,28.9166,11.768475046689163
369,Austria,AUT,1990,287241.0,45.2192,44.317400000000006,62.3228,25.8764,12.361943320309534
370,Austria,AUT,1991,280615.83,43.444250000000004,42.2366,63.5828,23.684,14.129032604116313
371,Austria,AUT,1992,234799.37,45.70805000000001,42.6776,68.1458,27.325400000000002,14.114922264977713
372,Austria,AUT,1993,169233.5,44.3456,45.4244,61.5164,26.798000000000002,13.468169113877357
373,Austria,AUT,1994,240099.14,46.696850000000005,42.7136,66.8138,29.2982,13.059302863789547
374,Austria,AUT,1995,202208.76,44.3237,46.6484,66.164,25.1366,13.588386698942594
375,Austria,AUT,1996,191445.92,42.553850000000004,44.7341,60.2924,23.6786,14.328626309118528
376,Austria,AUT,1997,163468.34,44.64515,40.802,62.1464,24.8288,12.762505957722766
377,Austria,AUT,1998,245227.46,45.000949999999996,45.4289,62.312,26.0816,13.297680452859575
378,Austria,AUT,1999,254318.36,45.02165,45.7475,63.0662,26.6792,13.978398048970224
379,Austria,AUT,2000,212136.99,46.55285,48.5807,63.98780000000001,23.7236,13.112353389248838
380,Austria,AUT,2001,229570.36,44.94005000000001,46.0292,64.14620000000001,23.1332,13.947446098479825
381,Austria,AUT,2002,235784.57,46.24744999999999,44.051,63.242599999999996,25.8368,12.97965714076524
382,Austria,AUT,2003,229507.76,45.516799999999996,41.5031,68.009,23.0918,16.025796832720562
383,Austria,AUT,2004,248075.11,44.430949999999996,46.6295,62.5406,24.488599999999998,13.356646093475849
384,Austria,AUT,2005,205388.44,43.8971,46.0445,62.112199999999994,23.4932,14.432458052220033
385,Austria,AUT,2006,204688.09,45.09965,47.2343,67.658,20.7284,14.925854716777984
386,Austria,AUT,2007,238410.87,46.3577,46.9364,63.3596,27.0968,12.58981986801602
387,Austria,AUT,2008,271585.71,46.04345,45.251599999999996,62.051,29.8382,12.34437536285619
388,Austria,AUT,2009,213358.96,45.7088,47.2667,64.2506,23.6966,14.400264618023202
389,Austria,AUT,2010,157618.81,43.96835000000001,43.8485,65.9066,23.0612,14.6844103192034
390,Austria,AUT,2011,255350.73,46.14005,46.9832,64.0436,27.2624,13.457655878042734
391,Austria,AUT,2012,195475.63,45.7004,45.154399999999995,64.26140000000001,21.902,14.533451863514426
392,Austria,AUT,2013,216994.05,46.499225,48.8858,65.7104,26.4452,16.00308466173676
393,Azerbaijan,AZE,1992,60781.38,51.298399999999994,51.821600000000004,72.6548,30.2756,15.345237800343499
394,Azerbaijan,AZE,1993,28122.73,50.946949999999994,51.5111,73.0436,29.9498,16.640071591437994
395,Azerbaijan,AZE,1994,11793.4,52.65125,54.7097,73.112,30.6086,15.707067832869495
396,Azerbaijan,AZE,1995,6422.87,54.916850000000004,53.6423,75.3224,35.0744,15.165283917763086
397,Azerbaijan,AZE,1996,2630.84,53.96405000000001,51.6407,76.676,31.8848,15.848823123529048
398,Azerbaijan,AZE,1997,31479.31,53.40995,55.350500000000004,75.8012,32.2196,16.05452367269963
399,Azerbaijan,AZE,1998,13299.33,55.32575,56.2127,76.7426,31.4528,16.54978832803391
400,Azerbaijan,AZE,1999,4267.4,55.13315,54.373099999999994,78.3536,36.5702,14.721246313129134
401,Azerbaijan,AZE,2000,7017.98,54.73759999999999,55.1804,78.6506,33.1322,16.150956654807004
402,Azerbaijan,AZE,2001,6872.83,55.575050000000005,54.1499,76.4762,33.8252,15.055423230215387
403,Azerbaijan,AZE,2002,5188.19,54.37805,53.789,76.5176,27.3974,16.18289080392679
404,Azerbaijan,AZE,2003,3438.23,53.57255,53.9384,76.001,34.6424,15.681966940203528
405,Azerbaijan,AZE,2004,2805.02,54.7151,53.1662,76.8686,33.1394,14.959176373170965
406,Azerbaijan,AZE,2005,3971.65,54.83705,54.52159999999999,77.9306,32.8334,15.836074362985292
407,Azerbaijan,AZE,2006,4712.82,54.88205,55.8194,80.01679999999999,29.4206,17.578538644427653
408,Azerbaijan,AZE,2007,5776.95,54.5267,53.246300000000005,76.97659999999999,34.2356,16.51663614585444
409,Azerbaijan,AZE,2008,7410.79,54.2579,56.6555,77.1962,23.4788,17.566159807683945
410,Azerbaijan,AZE,2009,6304.03,54.701,53.1158,77.09,31.9892,14.794850824649648
411,Azerbaijan,AZE,2010,10611.34,57.1328,54.330799999999996,79.8926,37.2776,15.782195086178021
412,Azerbaijan,AZE,2011,6846.52,53.255599999999994,52.0439,79.673,33.071,17.06859233946693
413,Azerbaijan,AZE,2012,9643.37,55.55615,59.269999999999996,77.9846,28.7798,17.769065357960006
414,Azerbaijan,AZE,2013,7579.53,57.512975,58.7021,75.5978,36.653,15.704612348674603
415,Belarus,BLR,1992,5432.22,44.8376,40.237700000000004,67.9892,27.257,15.477672192842528
416,Belarus,BLR,1993,5600.96,42.82489999999999,43.8854,61.61899999999999,21.2684,14.883799924261764
417,Belarus,BLR,1994,6101.72,44.12465,44.8142,67.8254,17.603600000000004,16.441857174048742
418,Belarus,BLR,1995,9262.36,44.63825,45.419,65.561,18.116600000000002,16.52088792663837
419,Belarus,BLR,1996,16928.07,42.18185,45.5828,64.39639999999999,15.090799999999998,18.70282103740697
420,Belarus,BLR,1997,18179.98,43.418749999999996,40.3565,65.0102,21.5582,15.854481783136846
421,Belarus,BLR,1998,17218.37,43.751,44.6684,64.6448,22.37,15.97729300931339
422,Belarus,BLR,1999,6350.29,45.88295,47.2505,69.5408,24.323,16.4351700053989
423,Belarus,BLR,2000,7070.6,46.2377,49.2908,63.089600000000004,24.1646,13.600536521101594
424,Belarus,BLR,2001,8975.69,44.76605,47.813,72.03020000000001,16.7864,17.379499725643324
425,Belarus,BLR,2002,13471.69,45.86345,43.516400000000004,71.1788,14.837,17.243709337320666
426,Belarus,BLR,2003,10641.28,44.10485,41.3492,68.4428,19.3136,16.772547522473634
427,Belarus,BLR,2004,14505.88,44.4305,45.446,65.516,20.008399999999998,15.429903099088882
428,Belarus,BLR,2005,14260.94,44.54255,46.012100000000004,67.15039999999999,20.3234,16.506978870796107
429,Belarus,BLR,2006,11240.02,44.58575,46.2569,68.3384,16.9844,17.877914887800944
430,Belarus,BLR,2007,18161.84,46.2707,44.5325,67.2872,18.428,16.06520302392721
431,Belarus,BLR,2008,23341.86,46.635349999999995,48.1676,65.4296,27.296599999999998,13.724476495828371
432,Belarus,BLR,2009,19041.81,44.95355,45.014,66.0038,24.448999999999998,15.488478883262642
433,Belarus,BLR,2010,22779.41,44.667049999999996,43.7315,73.0598,11.274800000000003,20.35430753287194
434,Belarus,BLR,2011,24303.48,45.6593,45.3542,68.86580000000001,17.506400000000003,17.04611676546357
435,Belarus,BLR,2012,24639.14,44.3033,46.021100000000004,69.1124,12.550999999999998,18.533849411377993
436,Belarus,BLR,2013,25537.25,46.8797,53.2796,66.326,19.419800000000002,20.42087364942338
437,Belgium,BEL,2000,1814.37,51.86165,51.2798,65.102,37.913,9.566622339676634
438,Belgium,BEL,2001,1814.37,50.978,51.4454,66.7688,35.394800000000004,11.235984555476616
439,Belgium,BEL,2002,1814.37,51.86435,50.0414,65.7518,38.1992,9.667861805205195
440,Belgium,BEL,2003,1814.37,51.56645,48.5744,69.52640000000001,35.231,12.347603834421406
441,Belgium,BEL,2004,1814.37,50.81465,51.7919,66.5942,35.9636,10.856573086007305
442,Belgium,BEL,2005,3628.74,51.3101,53.477599999999995,65.4548,35.1122,11.228237354909352
443,Belgium,BEL,2006,2721.55,51.971450000000004,52.5623,73.1066,33.5012,12.789310631823465
444,Belgium,BEL,2007,2721.55,52.0619,53.0069,63.689,37.6106,9.321736536426325
445,Belgium,BEL,2008,2721.55,50.90885,48.875,64.6736,35.519,10.21441732138718
446,Belgium,BEL,2009,2721.55,51.1313,52.4534,66.7508,31.7192,11.90289381269797
447,Belgium,BEL,2010,2721.55,48.85115,49.953199999999995,68.7002,29.546599999999998,12.895095045826887
448,Belgium,BEL,2011,4263.77,52.3496,54.5072,63.897800000000004,37.7654,9.582283061795012
449,Belgium,BEL,2012,2598.18,50.6333,49.171099999999996,66.6986,32.2088,10.690079492348373
450,Belgium,BEL,2013,2630.84,50.108225000000004,50.3618,68.02340000000001,34.1744,13.744762635351071
451,Bolivia,BOL,1961,580.6,70.4624,72.1643,73.6682,62.6306,3.723163821756489
452,Bolivia,BOL,1962,580.6,69.4352,71.4605,75.1136,60.7784,4.479317883135982
453,Bolivia,BOL,1963,580.6,70.71965,71.68639999999999,75.3044,64.1192,3.433666856424643
454,Bolivia,BOL,1964,580.6,69.50675,70.5686,73.5638,62.8016,3.526970648768248
455,Bolivia,BOL,1965,580.6,70.21894999999999,70.5641,73.7312,64.0238,3.030466377698923
456,Bolivia,BOL,1966,580.6,70.17139999999999,71.348,74.4584,63.98960000000001,3.921647084395209
457,Bolivia,BOL,1967,580.6,70.62455,71.7368,73.75280000000001,62.3012,3.732133959522111
458,Bolivia,BOL,1968,580.6,70.03685,70.2203,74.903,65.28739999999999,3.385023047726022
459,Bolivia,BOL,1969,580.6,71.1575,72.73400000000001,74.6474,64.886,3.406550621696653
460,Bolivia,BOL,1970,580.6,70.72925,71.9159,74.6366,64.292,3.5107210273415577
461,Bolivia,BOL,1971,580.6,69.33139999999999,70.24189999999999,73.0778,62.49739999999999,3.61154912015228
462,Bolivia,BOL,1972,870.9,70.40390000000001,71.5145,74.165,65.44399999999999,2.8753920466291545
463,Bolivia,BOL,1973,1045.08,70.36534999999999,72.35419999999999,74.6114,62.6954,4.097092928695133
464,Bolivia,BOL,1974,1161.2,69.42095,70.2311,74.3666,64.517,3.0655979290714734
465,Bolivia,BOL,1975,1277.32,69.87605,71.33359999999999,72.8204,63.10940000000001,3.3857579488471767
466,Bolivia,BOL,1976,1451.5,69.49205,70.0034,73.48100000000001,63.635,3.296264508500496
467,Bolivia,BOL,1977,1451.5,70.244,71.483,73.3082,65.1146,3.0580897995020013
468,Bolivia,BOL,1978,1799.85,70.31255,71.4794,74.2082,65.1416,3.22864055278548
469,Bolivia,BOL,1979,1799.85,69.8705,70.7324,73.7042,63.2822,3.4249499346042214
470,Bolivia,BOL,1980,1799.85,69.86135,71.27959999999999,73.54220000000001,63.9158,3.475502879113651
471,Bolivia,BOL,1981,1799.85,69.7604,71.10589999999999,74.1092,63.10940000000001,3.653148427415353
472,Bolivia,BOL,1982,1857.91,70.34015,70.9799,73.8662,64.7114,3.1407175348375973
473,Bolivia,BOL,1983,1857.91,70.829,72.7124,74.9462,61.4966,4.339487093278102
474,Bolivia,BOL,1984,1857.91,70.3253,71.7071,74.7392,64.06700000000001,3.1702540173534097
475,Bolivia,BOL,1985,1857.91,70.66969999999999,71.3921,74.354,64.94900000000001,3.324251475554653
476,Bolivia,BOL,1986,1857.91,70.66865,71.7116,74.7482,64.1444,3.12388954190125
477,Bolivia,BOL,1987,1857.91,71.37125,72.77000000000001,75.09920000000001,65.039,3.2745155590352066
478,Bolivia,BOL,1988,1857.91,70.6403,72.3965,75.092,62.412800000000004,4.354923710009166
479,Bolivia,BOL,1989,1857.91,70.08245000000001,70.8845,74.2766,64.4072,3.4383810938236046
480,Bolivia,BOL,1990,1857.91,70.38695,71.8457,74.2388,62.616200000000006,4.098115814615293
481,Bolivia,BOL,1991,1857.91,71.15735,72.3443,74.7104,65.45660000000001,3.0672479629732647
482,Bolivia,BOL,1992,1857.91,70.17065000000001,71.70169999999999,73.6196,61.88,3.470303790867464
483,Bolivia,BOL,1993,1857.91,70.74485,71.7476,74.65820000000001,64.30460000000001,3.4606521919482716
484,Bolivia,BOL,1994,1857.91,71.57254999999999,72.5819,74.78059999999999,65.91380000000001,2.7839808869837626
485,Bolivia,BOL,1995,1857.91,71.11505000000001,72.5207,74.8058,66.27200000000002,3.1596822534437354
486,Bolivia,BOL,1996,1857.91,69.8966,71.6063,73.139,62.2436,3.5535325901264665
487,Bolivia,BOL,1997,1857.91,70.9004,71.7359,75.137,65.9354,3.4057255214231077
488,Bolivia,BOL,1998,1857.91,70.6412,71.8871,75.425,64.4234,3.618509787693871
489,Bolivia,BOL,1999,1857.91,69.85715,71.67830000000001,73.5116,63.2822,3.6619707253931417
490,Bolivia,BOL,2000,1857.91,69.9389,71.5685,73.5224,60.8378,4.05947806094241
491,Bolivia,BOL,2001,1857.91,70.22135,71.66300000000001,74.1578,62.654,3.5938240945721414
492,Bolivia,BOL,2002,1857.91,70.89035,71.5919,74.6366,63.528800000000004,3.8646355642602903
493,Bolivia,BOL,2003,4022.46,70.27295,71.2148,74.345,64.19480000000001,3.4318116425584897
494,Bolivia,BOL,2004,6459.16,70.82780000000001,72.40280000000001,74.6348,63.39739999999999,3.9402410023199925
495,Bolivia,BOL,2005,6552.6,70.46915,70.358,73.7942,65.25140000000002,2.9486638368466602
